"","program","Monitoring.Location.ID","slope","tau","chi_square","z","n_values","mean","min","max","coefficient.of.variation"
"18","DEP","BOC073",-6.12499999999997e-05,-0.0238095238095238,0.714499291982403,0.90347891371923,88,0.16151925,0.00583,0.852,1.15372555451632
"19","DEP","BOC074",0.000757,0.08495670995671,0.400464909466596,0.311168125931098,88,0.0450687272727273,0.00583,0.491,1.53754162559452
"20","DEP","BOC075",0.0004595,0.0784632034632035,0.25264631789017,0.39257891794707,88,0.0317063295454545,0.00583,0.171,1.01856424088159
"21","DEP","BOC076",0.000835,0.0297619047619048,0.675051479718518,0.716004795504331,88,0.172848636363636,0.00583,0.715,1.12375398783933
"22","DEP","BOC077",0.000335833333333333,0.0535714285714286,0.321626049720426,0.542303507343371,88,0.0351986477272727,0.00583,0.215,1.07756108824456
"23","DEP","BOC078",8.12499999999997e-05,0.0492424242424242,0.321824313400323,0.568379648537418,88,0.0334585681818182,0.00583,0.183,1.02002459962984
"24","DEP","BOC079",0.000499999999999999,0.0746753246753247,0.468367231912256,0.395177689313838,88,0.037519875,0.00583,0.264,1.13010022034648
"25","DEP","BOC080",0.00451875,0.0465367965367965,0.494767655512147,0.600428138548598,88,0.122375795454545,0.00583,0.55,0.865511118778962
"26","DEP","BOC081",0.000379583333333333,0.0854978354978355,0.39203752985651,0.290488624224034,88,0.0396898863636364,0.00583,0.356,1.5803266321804
"27","DEP","BOC082",0.000709166666666667,0.0984848484848485,0.492226276158195,0.240324665647259,88,0.0456444431818182,0.00583,0.612,1.62559167463269
"28","DEP","BOC083",0.000495000000000001,0.0514069264069264,0.31362079005906,0.543630441646749,88,0.0577770454545455,0.00583,0.491,1.61537245328433
