"","X","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"24169",308423,"FIU_Estuaries","Huston River","2001-11-20","Salinity",3400,"ppm",25.73133,-81.28467,NA
"24170",308438,"FIU_Estuaries","Chevalier Bay","2001-11-20","Salinity",3700,"ppm",25.7125,-81.207,NA
"24171",308453,"FIU_Estuaries","Alligator Bay","2001-11-20","Salinity",1100,"ppm",25.67017,-81.16867,NA
"24172",308468,"FIU_Estuaries","Lostmans Five Bay","2001-11-20","Salinity",200,"ppm",25.63333,-81.145,NA
"24173",308483,"FIU_Estuaries","Barron River","2001-11-21","Salinity",12300,"ppm",25.85327,-81.39337,NA
"24174",308498,"FIU_Estuaries","Indian Key Pass","2001-11-20","Salinity",23000,"ppm",25.82718,-81.44108,NA
"24175",308513,"FIU_Estuaries","Indian Key","2001-11-20","Salinity",24300,"ppm",25.80483,-81.4625,NA
"24176",308528,"FIU_Estuaries","West Pass","2001-11-20","Salinity",29000,"ppm",25.83033,-81.50283,NA
"24177",308543,"FIU_Estuaries","Panther Key","2001-11-20","Salinity",30000,"ppm",25.84933,-81.54217,NA
"24178",308558,"FIU_Estuaries","Faka Union Pass","2001-11-21","Salinity",17600,"ppm",25.87417,-81.516,NA
"24179",308573,"FIU_Estuaries","Faka Union River","2001-11-21","Salinity",6800,"ppm",25.9,-81.516,NA
"24180",308588,"FIU_Estuaries","White Horse Key","2001-11-20","Salinity",30000,"ppm",25.86678,-81.57482,NA
"24181",308603,"FIU_Estuaries","Dismal Key","2001-11-21","Salinity",27200,"ppm",25.89447,-81.55887,NA
"24182",308618,"FIU_Estuaries","Gullivan Bay","2001-11-20","Salinity",32700,"ppm",25.882,-81.60633,NA
"24183",308633,"FIU_Estuaries","Shell Key","2001-11-20","Salinity",31800,"ppm",25.91117,-81.61533,NA
"24184",308648,"FIU_Estuaries","Blackwater River","2001-11-21","Salinity",30700,"ppm",25.9298,-81.60032,NA
"24185",308663,"FIU_Estuaries","Convoy Point","2001-11-15","Salinity",24900,"ppm",25.4783333333333,-80.3208333333333,NA
"24186",308678,"FIU_Estuaries","Black Point","2001-11-19","Salinity",24800,"ppm",25.5458333333333,-80.2946666666667,NA
"24187",308693,"FIU_Estuaries","Near Black Ledge","2001-11-19","Salinity",27000,"ppm",25.5733333333333,-80.2866666666667,NA
"24188",308708,"FIU_Estuaries","BNP Marker C","2001-11-15","Salinity",30000,"ppm",25.6016666666667,-80.2208333333333,NA
"24189",308723,"FIU_Estuaries","Marker G-1B","2001-11-15","Salinity",31900,"ppm",25.5691666666667,-80.1925,NA
"24190",308738,"FIU_Estuaries","Midbay North","2001-11-15","Salinity",31900,"ppm",25.5641666666667,-80.235,NA
"24191",308753,"FIU_Estuaries","Fender Point","2001-11-15","Salinity",28800,"ppm",25.505,-80.2875,NA
"24192",308768,"FIU_Estuaries","Featherbed Bank","2001-11-15","Salinity",32700,"ppm",25.5158333333333,-80.24,NA
"24193",308783,"FIU_Estuaries","Sands Cut","2001-11-15","Salinity",33400,"ppm",25.4883333333333,-80.1883333333333,NA
"24194",308798,"FIU_Estuaries","Elliott Key","2001-11-15","Salinity",27500,"ppm",25.4416666666667,-80.2233333333333,NA
"24195",308813,"FIU_Estuaries","Rubicon Keys","2001-11-15","Salinity",25400,"ppm",25.4,-80.255,NA
"24196",308828,"FIU_Estuaries","Card Sound North","2001-11-15","Salinity",24600,"ppm",25.355,-80.2916666666667,NA
"24197",308843,"FIU_Estuaries","West Arsenicker","2001-11-15","Salinity",21400,"ppm",25.4201666666667,-80.3108333333333,NA
"24198",308858,"FIU_Estuaries","Pelican Bank","2001-11-15","Salinity",25600,"ppm",25.445,-80.2833333333333,NA
"24199",308873,"FIU_Estuaries","Midbay South","2001-11-15","Salinity",33300,"ppm",25.4725,-80.2333333333333,NA
"24200",308888,"FIU_Estuaries","BNP Marker B","2001-11-15","Salinity",30800,"ppm",25.67167,-80.205,NA
"24201",308903,"FIU_Estuaries","Shoal Point","2001-11-19","Salinity",28200,"ppm",25.63,-80.25,NA
"24202",308918,"FIU_Estuaries","Matheson Beach","2001-11-19","Salinity",28500,"ppm",25.68833,-80.23333,NA
"24203",308933,"FIU_Estuaries","Marker G-71","2001-11-19","Salinity",31300,"ppm",25.73667,-80.185,NA
"24204",308948,"FIU_Estuaries","South Dodge Island","2001-11-19","Salinity",33700,"ppm",25.76333,-80.17167,NA
"24205",308963,"FIU_Estuaries","North Venetian Basin","2001-11-19","Salinity",31100,"ppm",25.8,-80.16667,NA
"24206",308978,"FIU_Estuaries","North I-195 Basin","2001-11-19","Salinity",29700,"ppm",25.81667,-80.16667,NA
"24207",308993,"FIU_Estuaries","North Normandy Isle","2001-11-19","Salinity",29800,"ppm",25.86667,-80.15,NA
"24208",309008,"FIU_Estuaries","Oleta River Park","2001-11-19","Salinity",33700,"ppm",25.905,-80.13333,NA
"24209",309023,"FIU_Estuaries","South Card Sound","2001-11-15","Salinity",24900,"ppm",25.31667,-80.31667,NA
"24210",309038,"FIU_Estuaries","Sta 351","2001-11-10","Salinity",34060,"ppm",24.69167,-81.79167,NA
"24211",309053,"FIU_Estuaries","Sta 352","2001-11-10","Salinity",34910,"ppm",24.77583,-81.783,NA
"24212",309068,"FIU_Estuaries","Sta 353","2001-11-11","Salinity",33790,"ppm",24.85833,-81.77667,NA
"24213",309083,"FIU_Estuaries","Sta 354","2001-11-11","Salinity",33700,"ppm",24.94133,-81.76867,NA
"24214",309098,"FIU_Estuaries","Sta 355","2001-11-11","Salinity",34100,"ppm",25.02467,-81.7625,NA
"24215",309113,"FIU_Estuaries","Sta 356","2001-11-11","Salinity",35400,"ppm",25.10767,-81.75383,NA
"24216",309128,"FIU_Estuaries","Sta 357","2001-11-11","Salinity",35390,"ppm",25.19117,-81.74533,NA
"24217",309143,"FIU_Estuaries","Sta 358","2001-11-11","Salinity",35310,"ppm",25.27467,-81.73817,NA
"24218",309158,"FIU_Estuaries","Sta 359","2001-11-11","Salinity",35020,"ppm",25.35833,-81.73,NA
"24219",309173,"FIU_Estuaries","Sta 360","2001-11-11","Salinity",34170,"ppm",25.44117,-81.721,NA
"24220",309188,"FIU_Estuaries","Sta 361","2001-11-11","Salinity",34560,"ppm",25.52467,-81.715,NA
"24221",309203,"FIU_Estuaries","Sta 362","2001-11-11","Salinity",34420,"ppm",25.60867,-81.70667,NA
"24222",309218,"FIU_Estuaries","Sta 363","2001-11-11","Salinity",33680,"ppm",25.692,-81.69833,NA
"24223",309233,"FIU_Estuaries","Sta 364","2001-11-11","Salinity",33270,"ppm",25.69167,-81.53333,NA
"24224",309248,"FIU_Estuaries","Sta 365","2001-11-11","Salinity",33030,"ppm",25.6085,-81.53933,NA
"24225",309263,"FIU_Estuaries","Sta 366","2001-11-11","Salinity",32010,"ppm",25.526,-81.54883,NA
"24226",309278,"FIU_Estuaries","Sta 367","2001-11-11","Salinity",34340,"ppm",25.4425,-81.555,NA
"24227",309293,"FIU_Estuaries","Sta 368","2001-11-11","Salinity",34830,"ppm",25.3585,-81.56333,NA
"24228",309308,"FIU_Estuaries","Sta 369","2001-11-11","Salinity",34920,"ppm",25.2755,-81.572,NA
"24229",309323,"FIU_Estuaries","Sta 370","2001-11-11","Salinity",34840,"ppm",25.19183,-81.57917,NA
"24230",309338,"FIU_Estuaries","Sta 371","2001-11-11","Salinity",34640,"ppm",25.10833,-81.58683,NA
"24231",309353,"FIU_Estuaries","Sta 372","2001-11-11","Salinity",34310,"ppm",25.025,-81.59533,NA
"24232",309368,"FIU_Estuaries","Sta 373","2001-11-11","Salinity",34290,"ppm",24.94217,-81.603,NA
"24233",309383,"FIU_Estuaries","Sta 374","2001-11-11","Salinity",34200,"ppm",24.85883,-81.61083,NA
"24234",309398,"FIU_Estuaries","Sta 375","2001-11-12","Salinity",33810,"ppm",24.77567,-81.61783,NA
"24235",309413,"FIU_Estuaries","Sta 376","2001-11-12","Salinity",33580,"ppm",24.84333,-81.43833,NA
"24236",309428,"FIU_Estuaries","Sta 377","2001-11-11","Salinity",33220,"ppm",24.935,-81.43167,NA
"24237",309443,"FIU_Estuaries","Sta 378","2001-11-11","Salinity",32240,"ppm",25.01667,-81.41583,NA
"24238",309458,"FIU_Estuaries","Sta 379","2001-11-11","Salinity",32830,"ppm",25.1,-81.40883,NA
"24239",309473,"FIU_Estuaries","Sta 380","2001-11-11","Salinity",31920,"ppm",25.18333,-81.4,NA
"24240",309488,"FIU_Estuaries","Sta 381","2001-11-11","Salinity",32440,"ppm",25.26667,-81.395,NA
"24241",309503,"FIU_Estuaries","Sta 382","2001-11-11","Salinity",32780,"ppm",25.35,-81.38667,NA
"24242",309518,"FIU_Estuaries","Sta 383","2001-11-11","Salinity",32560,"ppm",25.4325,-81.37783,NA
"24243",309533,"FIU_Estuaries","Sta 384","2001-11-11","Salinity",33150,"ppm",25.5155,-81.37,NA
"24244",309548,"FIU_Estuaries","Sta 385","2001-11-12","Salinity",32100,"ppm",25.60017,-81.36317,NA
"24245",309563,"FIU_Estuaries","Sta 386","2001-11-12","Salinity",32030,"ppm",25.5555,-81.3405,NA
"24246",309578,"FIU_Estuaries","Sta 387","2001-11-12","Salinity",32110,"ppm",25.50883,-81.31683,NA
"24247",309593,"FIU_Estuaries","Sta 388","2001-11-12","Salinity",33120,"ppm",25.425,-81.297,NA
"24248",309608,"FIU_Estuaries","Sta 389","2001-11-12","Salinity",32320,"ppm",25.34167,-81.277,NA
"24249",309623,"FIU_Estuaries","Sta 390","2001-11-12","Salinity",30630,"ppm",25.26,-81.26017,NA
"24250",309638,"FIU_Estuaries","Sta 391","2001-11-12","Salinity",30440,"ppm",25.175,-81.23867,NA
"24251",309653,"FIU_Estuaries","Sta 392","2001-11-12","Salinity",30410,"ppm",25.09167,-81.24833,NA
"24252",309668,"FIU_Estuaries","Sta 393","2001-11-12","Salinity",29250,"ppm",25.00833,-81.25333,NA
"24253",309683,"FIU_Estuaries","Sta 394","2001-11-12","Salinity",31410,"ppm",24.925,-81.26,NA
"24254",309698,"FIU_Estuaries","Sta 395","2001-11-12","Salinity",33990,"ppm",24.87833,-81.19167,NA
"24255",309713,"FIU_Estuaries","Sta 396","2001-11-12","Salinity",34140,"ppm",24.83333,-81.12833,NA
"24256",309728,"FIU_Estuaries","Sta 397","2001-11-12","Salinity",33610,"ppm",24.91667,-81.11833,NA
"24257",309743,"FIU_Estuaries","Sta 398","2001-11-12","Salinity",28490,"ppm",25,-81.11,NA
"24258",309758,"FIU_Estuaries","Sta 399","2001-11-12","Salinity",27280,"ppm",25.08333,-81.09933,NA
"24259",309773,"FIU_Estuaries","Coon Key Pass","2001-11-28","Salinity",32700,"ppm",25.9096,-81.6385,NA
"24260",309788,"FIU_Estuaries","Gullivan Bay","2001-11-28","Salinity",32100,"ppm",25.88192,-81.63322,NA
"24261",309803,"FIU_Estuaries","Caxambas Bay (Green #3)","2001-11-28","Salinity",33400,"ppm",25.9,-81.68333,NA
"24262",309818,"FIU_Estuaries","Caxambas Pass","2001-11-28","Salinity",34300,"ppm",25.906,-81.7276,NA
"24263",309833,"FIU_Estuaries","Capri Pass (Red #4)","2001-11-28","Salinity",34300,"ppm",25.97527,-81.75582,NA
"24264",309848,"FIU_Estuaries","Rt.951 Bridge","2001-11-28","Salinity",34000,"ppm",25.9622,-81.70795,NA
"24265",309863,"FIU_Estuaries","Big Macro River (Red #24)","2001-11-28","Salinity",33600,"ppm",25.952,-81.6874,NA
"24266",309878,"FIU_Estuaries","Goodland Bridge","2001-11-28","Salinity",32600,"ppm",25.93467,-81.65325,NA
"24267",309893,"FIU_Estuaries","Johnson Bay","2001-11-28","Salinity",34400,"ppm",25.98818,-81.72913,NA
"24268",309908,"FIU_Estuaries","Hall Bay","2001-11-28","Salinity",34000,"ppm",26.01553,-81.743,NA
"24269",309923,"FIU_Estuaries","Rookery Bay","2001-11-28","Salinity",33400,"ppm",26.0294,-81.74873,NA
"24270",309938,"FIU_Estuaries","First National","2001-11-28","Salinity",33700,"ppm",26.04217,-81.76158,NA
"24271",309953,"FIU_Estuaries","Kewaydin Channel","2001-11-28","Salinity",32100,"ppm",26.06305,-81.77813,NA
"24272",309968,"FIU_Estuaries","Dollar Bay","2001-11-28","Salinity",34100,"ppm",26.1,-81.78718,NA
"24273",309983,"FIU_Estuaries","Outer Gordon Pass","2001-11-28","Salinity",34100,"ppm",26.09112,-81.81057,NA
"24274",309998,"FIU_Estuaries","Outer Clam Pass","2001-11-27","Salinity",33900,"ppm",26.37845,-81.85938,NA
"24275",310013,"FIU_Estuaries","Wiggins Pass","2001-11-28","Salinity",24600,"ppm",26.29167,-81.82,NA
"24276",310028,"FIU_Estuaries","Big Carlos Pass","2001-11-27","Salinity",34000,"ppm",26.40035,-81.88395,NA
"24277",310043,"FIU_Estuaries","Estero Bay North","2001-11-27","Salinity",33800,"ppm",26.41667,-81.88,NA
"24278",310058,"FIU_Estuaries","Estero Bay South","2001-11-27","Salinity",33700,"ppm",26.40732,-81.86485,NA
"24279",310073,"FIU_Estuaries","Point Ybel (Red #8)","2001-11-27","Salinity",33700,"ppm",26.46237,-82.00658,NA
"24280",310088,"FIU_Estuaries","San Carlos Bay","2001-11-27","Salinity",32900,"ppm",26.46925,-82.04573,NA
"24281",310103,"FIU_Estuaries","Fishermans Point","2001-11-27","Salinity",32300,"ppm",26.5013,-82.0135,NA
"24282",310118,"FIU_Estuaries","Shell Point","2001-11-27","Salinity",29500,"ppm",26.52302,-82.00525,NA
"24283",310133,"FIU_Estuaries","Reckems Point","2001-11-27","Salinity",25100,"ppm",26.5343,-82.05758,NA
"24284",310148,"FIU_Estuaries","Chino Island","2001-11-27","Salinity",31300,"ppm",26.50813,-82.15157,NA
"24285",310163,"FIU_Estuaries","Pine Island Sound","2001-11-27","Salinity",32600,"ppm",26.5603,-82.1661,NA
"24286",310178,"FIU_Estuaries","Useppa Island","2001-11-27","Salinity",34000,"ppm",26.6347,-82.20543,NA
"24287",310193,"FIU_Estuaries","Card Sound Bridge","2001-12-04","Salinity",24500,"ppm",25.27355,-80.37458,NA
"24288",310208,"FIU_Estuaries","Middle Key","2001-12-04","Salinity",23000,"ppm",25.28503,-80.39503,NA
"24289",310223,"FIU_Estuaries","Manatee Bay","2001-12-04","Salinity",20300,"ppm",25.25103,-80.41517,NA
"24290",310238,"FIU_Estuaries","Barnes Sound","2001-12-04","Salinity",22100,"ppm",25.22173,-80.38832,NA
"24291",310253,"FIU_Estuaries","Blackwater Sound","2001-12-04","Salinity",23300,"ppm",25.17405,-80.42308,NA
"24292",310268,"FIU_Estuaries","Little Blackwater Sound","2001-12-04","Salinity",14400,"ppm",25.20668,-80.4404,NA
"24293",310283,"FIU_Estuaries","Highway Creek","2001-12-04","Salinity",4500,"ppm",25.2536,-80.44415,NA
"24294",310298,"FIU_Estuaries","Long Sound","2001-12-04","Salinity",12100,"ppm",25.22737,-80.46167,NA
"24295",310313,"FIU_Estuaries","Duck Key","2001-12-04","Salinity",23100,"ppm",25.17707,-80.49157,NA
"24296",310328,"FIU_Estuaries","Joe Bay","2001-12-04","Salinity",1100,"ppm",25.22447,-80.53658,NA
"24297",310343,"FIU_Estuaries","Little Madeira Bay","2001-12-03","Salinity",15700,"ppm",25.17517,-80.62692,NA
"24298",310358,"FIU_Estuaries","Terrapin Bay","2001-12-03","Salinity",22000,"ppm",25.14037,-80.71612,NA
"24299",310373,"FIU_Estuaries","Whipray Basin","2001-12-03","Salinity",23500,"ppm",25.09142,-80.75478,NA
"24300",310388,"FIU_Estuaries","Garfield Bight","2001-12-03","Salinity",20900,"ppm",25.15048,-80.80922,NA
"24301",310403,"FIU_Estuaries","Rankin Lake","2001-12-03","Salinity",24600,"ppm",25.12138,-80.80288,NA
"24302",310418,"FIU_Estuaries","Murray Key","2001-12-03","Salinity",27800,"ppm",25.11827,-80.93965,NA
"24303",310433,"FIU_Estuaries","Johnson Key Basin","2001-12-03","Salinity",28000,"ppm",25.04247,-80.91482,NA
"24304",310448,"FIU_Estuaries","Rabbit Key Basin","2001-12-03","Salinity",29000,"ppm",25.00242,-80.9001,NA
"24305",310463,"FIU_Estuaries","Twin Key Basin","2001-12-03","Salinity",27100,"ppm",24.97767,-80.75352,NA
"24306",310478,"FIU_Estuaries","Peterson Keys","2001-12-03","Salinity",29900,"ppm",24.9295,-80.75047,NA
"24307",310493,"FIU_Estuaries","Porpoise Lake","2001-12-03","Salinity",27100,"ppm",25.0066,-80.68127,NA
"24308",310508,"FIU_Estuaries","Captain Key","2001-12-03","Salinity",24600,"ppm",25.04008,-80.61405,NA
"24309",310523,"FIU_Estuaries","Park Key","2001-12-03","Salinity",17700,"ppm",25.11797,-80.59972,NA
"24310",310538,"FIU_Estuaries","Butternut Key","2001-12-03","Salinity",22000,"ppm",25.10175,-80.5314,NA
"24311",310553,"FIU_Estuaries","East Cape","2001-12-03","Salinity",28400,"ppm",25.0837,-81.08058,NA
"24312",310568,"FIU_Estuaries","Oxfoot Bank","2001-12-03","Salinity",28100,"ppm",24.98073,-81.00163,NA
"24313",310583,"FIU_Estuaries","Sprigger Bank","2001-12-03","Salinity",29500,"ppm",24.9186,-80.93487,NA
"24314",310598,"FIU_Estuaries","Old Dan Bank","2001-12-03","Salinity",30500,"ppm",24.8672,-80.80715,NA
"24315",310613,"FIU_Estuaries","First Bay","2001-12-20","Salinity",5800,"ppm",25.55453,-81.18367,NA
"24316",310628,"FIU_Estuaries","Third Bay","2001-12-20","Salinity",1400,"ppm",25.58017,-81.12093,NA
"24317",310643,"FIU_Estuaries","Big Lostmans Bay","2001-12-20","Salinity",400,"ppm",25.56758,-81.07147,NA
"24318",310658,"FIU_Estuaries","Cabbage Island","2001-12-20","Salinity",1200,"ppm",25.5294,-81.04338,NA
"24319",310673,"FIU_Estuaries","Broad River Bay","2001-12-20","Salinity",400,"ppm",25.49973,-81.04898,NA
"24320",310688,"FIU_Estuaries","Middle Broad River","2001-12-20","Salinity",800,"ppm",25.48605,-81.11115,NA
"24321",310703,"FIU_Estuaries","Broad River Mouth","2001-12-20","Salinity",1200,"ppm",25.47502,-81.15293,NA
"24322",310718,"FIU_Estuaries","Harney River Mouth","2001-12-20","Salinity",9200,"ppm",25.41168,-81.14145,NA
"24323",310733,"FIU_Estuaries","Harney River Junction","2001-12-20","Salinity",1300,"ppm",25.43168,-81.08238,NA
"24324",310748,"FIU_Estuaries","Tarpon Bay","2001-12-20","Salinity",300,"ppm",25.41728,-80.99843,NA
"24325",310763,"FIU_Estuaries","Gunboat Island","2001-12-20","Salinity",800,"ppm",25.37892,-81.03073,NA
"24326",310778,"FIU_Estuaries","Ponce De Leon Bay","2001-12-20","Salinity",22000,"ppm",25.34972,-81.12457,NA
"24327",310793,"FIU_Estuaries","Oyster Bay","2001-12-20","Salinity",16800,"ppm",25.33115,-81.07267,NA
"24328",310808,"FIU_Estuaries","North Marker 36","2001-12-21","Salinity",10400,"ppm",25.326,-81.01455,NA
"24329",310823,"FIU_Estuaries","West Marker 34","2001-12-21","Salinity",7800,"ppm",25.28613,-81.02365,NA
"24330",310838,"FIU_Estuaries","Watson River Chickee","2001-12-21","Salinity",7400,"ppm",25.33187,-80.9837,NA
"24331",310853,"FIU_Estuaries","North River Mouth","2001-12-21","Salinity",3500,"ppm",25.3009,-80.96033,NA
"24332",310868,"FIU_Estuaries","Midway Keys","2001-12-21","Salinity",4400,"ppm",25.28503,-80.9758,NA
"24333",310883,"FIU_Estuaries","Roberts River Mouth","2001-12-21","Salinity",2500,"ppm",25.27965,-80.93077,NA
"24334",310898,"FIU_Estuaries","West Marker 18","2001-12-21","Salinity",4700,"ppm",25.2408,-80.95793,NA
"24335",310913,"FIU_Estuaries","Southeast Marker 12","2001-12-21","Salinity",5100,"ppm",25.2284,-80.933,NA
"24336",310928,"FIU_Estuaries","Coot Bay","2001-12-20","Salinity",6400,"ppm",25.19087,-80.91413,NA
"24337",310943,"FIU_Estuaries","Chokoloskee","2001-12-18","Salinity",21900,"ppm",25.8075,-81.3495,NA
"24338",310958,"FIU_Estuaries","Rabbit Key Pass","2001-12-18","Salinity",24900,"ppm",25.77,-81.38333,NA
"24339",310973,"FIU_Estuaries","Lopez Bay","2001-12-22","Salinity",19970,"ppm",25.78417,-81.33217,NA
"24340",310988,"FIU_Estuaries","Lopez River","2001-12-22","Salinity",12520,"ppm",25.7855,-81.30917,NA
"24341",311003,"FIU_Estuaries","Sunday Bay","2001-12-22","Salinity",9610,"ppm",25.796,-81.28,NA
"24342",311018,"FIU_Estuaries","Huston Bay","2001-12-22","Salinity",9610,"ppm",25.753,-81.2555,NA
"24343",311033,"FIU_Estuaries","Upper Chatham River","2001-12-22","Salinity",7750,"ppm",25.7175,-81.2305,NA
"24344",311048,"FIU_Estuaries","Middle Chatham River","2001-12-22","Salinity",8700,"ppm",25.70783,-81.25217,NA
"24345",311063,"FIU_Estuaries","Gun Rock Point","2001-12-22","Salinity",12350,"ppm",25.69167,-81.29867,NA
"24346",311078,"FIU_Estuaries","Huston River","2001-12-22","Salinity",9280,"ppm",25.73133,-81.28467,NA
"24347",311093,"FIU_Estuaries","Chevalier Bay","2001-12-22","Salinity",7790,"ppm",25.7125,-81.207,NA
"24348",311108,"FIU_Estuaries","Alligator Bay","2001-12-22","Salinity",2900,"ppm",25.67017,-81.16867,NA
"24349",311123,"FIU_Estuaries","Lostmans Five Bay","2001-12-22","Salinity",2250,"ppm",25.63333,-81.145,NA
"24350",311138,"FIU_Estuaries","Barron River","2001-12-18","Salinity",19000,"ppm",25.85327,-81.39337,NA
"24351",311153,"FIU_Estuaries","Indian Key Pass","2001-12-18","Salinity",25200,"ppm",25.82718,-81.44108,NA
"24352",311168,"FIU_Estuaries","Indian Key","2001-12-18","Salinity",27700,"ppm",25.80483,-81.4625,NA
"24353",311183,"FIU_Estuaries","West Pass","2001-12-18","Salinity",26700,"ppm",25.83033,-81.50283,NA
"24354",311198,"FIU_Estuaries","Panther Key","2001-12-18","Salinity",27300,"ppm",25.84933,-81.54217,NA
"24355",311213,"FIU_Estuaries","Faka Union Pass","2001-12-18","Salinity",26000,"ppm",25.87417,-81.516,NA
"24356",311228,"FIU_Estuaries","Faka Union River","2001-12-18","Salinity",12600,"ppm",25.9,-81.516,NA
"24357",311243,"FIU_Estuaries","White Horse Key","2001-12-18","Salinity",29100,"ppm",25.86678,-81.57482,NA
"24358",311258,"FIU_Estuaries","Dismal Key","2001-12-18","Salinity",28400,"ppm",25.89447,-81.55887,NA
"24359",311273,"FIU_Estuaries","Gullivan Bay","2001-12-18","Salinity",31800,"ppm",25.882,-81.60633,NA
"24360",311288,"FIU_Estuaries","Shell Key","2001-12-18","Salinity",31800,"ppm",25.91117,-81.61533,NA
"24361",311303,"FIU_Estuaries","Blackwater River","2001-12-18","Salinity",18700,"ppm",25.9298,-81.60032,NA
"24362",311318,"FIU_Estuaries","Convoy Point","2001-12-19","Salinity",28290,"ppm",25.4783333333333,-80.3208333333333,NA
"24363",311333,"FIU_Estuaries","Black Point","2001-12-19","Salinity",25960,"ppm",25.5458333333333,-80.2946666666667,NA
"24364",311348,"FIU_Estuaries","Near Black Ledge","2001-12-19","Salinity",28380,"ppm",25.5733333333333,-80.2866666666667,NA
"24365",311363,"FIU_Estuaries","BNP Marker C","2001-12-19","Salinity",33500,"ppm",25.6016666666667,-80.2208333333333,NA
"24366",311378,"FIU_Estuaries","Marker G-1B","2001-12-19","Salinity",34430,"ppm",25.5691666666667,-80.1925,NA
"24367",311393,"FIU_Estuaries","Midbay North","2001-12-19","Salinity",34580,"ppm",25.5641666666667,-80.235,NA
"24368",311408,"FIU_Estuaries","Fender Point","2001-12-19","Salinity",31460,"ppm",25.505,-80.2875,NA
"24369",311423,"FIU_Estuaries","Featherbed Bank","2001-12-19","Salinity",34870,"ppm",25.5158333333333,-80.24,NA
"24370",311438,"FIU_Estuaries","Sands Cut","2001-12-19","Salinity",35760,"ppm",25.4883333333333,-80.1883333333333,NA
"24371",311453,"FIU_Estuaries","Elliott Key","2001-12-19","Salinity",32910,"ppm",25.4416666666667,-80.2233333333333,NA
"24372",311468,"FIU_Estuaries","Rubicon Keys","2001-12-19","Salinity",33830,"ppm",25.4,-80.255,NA
"24373",311483,"FIU_Estuaries","Card Sound North","2001-12-19","Salinity",33250,"ppm",25.355,-80.2916666666667,NA
"24374",311498,"FIU_Estuaries","West Arsenicker","2001-12-19","Salinity",27070,"ppm",25.4201666666667,-80.3108333333333,NA
"24375",311513,"FIU_Estuaries","Pelican Bank","2001-12-19","Salinity",31850,"ppm",25.445,-80.2833333333333,NA
"24376",311528,"FIU_Estuaries","Midbay South","2001-12-19","Salinity",32620,"ppm",25.4725,-80.2333333333333,NA
"24377",311543,"FIU_Estuaries","BNP Marker B","2001-12-14","Salinity",32100,"ppm",25.67167,-80.205,NA
"24378",311558,"FIU_Estuaries","Shoal Point","2001-12-19","Salinity",31750,"ppm",25.63,-80.25,NA
"24379",311573,"FIU_Estuaries","Matheson Beach","2001-12-14","Salinity",30600,"ppm",25.68833,-80.23333,NA
"24380",311588,"FIU_Estuaries","Marker G-71","2001-12-14","Salinity",29900,"ppm",25.73667,-80.185,NA
"24381",311603,"FIU_Estuaries","South Dodge Island","2001-12-14","Salinity",30600,"ppm",25.76333,-80.17167,NA
"24382",311618,"FIU_Estuaries","North Venetian Basin","2001-12-14","Salinity",29600,"ppm",25.8,-80.16667,NA
"24383",311633,"FIU_Estuaries","North I-195 Basin","2001-12-14","Salinity",29900,"ppm",25.81667,-80.16667,NA
"24384",311648,"FIU_Estuaries","North Normandy Isle","2001-12-14","Salinity",32200,"ppm",25.86667,-80.15,NA
"24385",311663,"FIU_Estuaries","Oleta River Park","2001-12-14","Salinity",33400,"ppm",25.905,-80.13333,NA
"24386",311678,"FIU_Estuaries","South Card Sound","2001-12-19","Salinity",28740,"ppm",25.31667,-80.31667,NA
"24387",311693,"FIU_Estuaries","Coon Key Pass","2001-12-11","Salinity",31400,"ppm",25.9096,-81.6385,NA
"24388",311708,"FIU_Estuaries","Gullivan Bay","2001-12-11","Salinity",31500,"ppm",25.88192,-81.63322,NA
"24389",311723,"FIU_Estuaries","Caxambas Bay (Green #3)","2001-12-11","Salinity",32100,"ppm",25.9,-81.68333,NA
"24390",311738,"FIU_Estuaries","Caxambas Pass","2001-12-11","Salinity",33800,"ppm",25.906,-81.7276,NA
"24391",311753,"FIU_Estuaries","Capri Pass (Red #4)","2001-12-11","Salinity",34100,"ppm",25.97527,-81.75582,NA
"24392",311768,"FIU_Estuaries","Rt.951 Bridge","2001-12-11","Salinity",33600,"ppm",25.9622,-81.70795,NA
"24393",311783,"FIU_Estuaries","Big Macro River (Red #24)","2001-12-11","Salinity",32100,"ppm",25.952,-81.6874,NA
"24394",311798,"FIU_Estuaries","Goodland Bridge","2001-12-11","Salinity",31800,"ppm",25.93467,-81.65325,NA
"24395",311813,"FIU_Estuaries","Johnson Bay","2001-12-11","Salinity",34200,"ppm",25.98818,-81.72913,NA
"24396",311828,"FIU_Estuaries","Hall Bay","2001-12-11","Salinity",33900,"ppm",26.01553,-81.743,NA
"24397",311843,"FIU_Estuaries","Rookery Bay","2001-12-11","Salinity",34100,"ppm",26.0294,-81.74873,NA
"24398",311858,"FIU_Estuaries","First National","2001-12-11","Salinity",33700,"ppm",26.04217,-81.76158,NA
"24399",311873,"FIU_Estuaries","Kewaydin Channel","2001-12-11","Salinity",33500,"ppm",26.06305,-81.77813,NA
"24400",311888,"FIU_Estuaries","Dollar Bay","2001-12-11","Salinity",34200,"ppm",26.1,-81.78718,NA
"24401",311903,"FIU_Estuaries","Outer Gordon Pass","2001-12-11","Salinity",34400,"ppm",26.09112,-81.81057,NA
